,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
31,BqyCGKYtaXjB619p0J7ivw,tru-by-hilton-middletown-middletown,Tru By Hilton Middletown,https://s3-media2.fl.yelpcdn.com/bphoto/pWxQ1ZW9H9G5ohCIufI0XQ/o.jpg,False,https://www.yelp.com/biz/tru-by-hilton-middletown-middletown?adjust_creative=j2gs-vpnM4hK8ZdTnI9Z_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j2gs-vpnM4hK8ZdTnI9Z_w,11,"[{'alias': 'hotels', 'title': 'Hotels'}]",4.5,"{'latitude': 41.4472082, 'longitude': -74.38088}",[],,"{'address1': '41 Dunning Rd', 'address2': None, 'address3': None, 'city': 'Middletown', 'zip_code': '10940', 'country': 'US', 'state': 'NY', 'display_address': ['41 Dunning Rd', 'Middletown, NY 10940']}",8453434100,(845) 343-4100,2514.746754505036
32,pa3cS-Mis1t9fsXuz2OZIA,wingstop-middleton-2,Wingstop,https://s3-media2.fl.yelpcdn.com/bphoto/ASg8bysl4E-Nf33xpyZcvg/o.jpg,False,https://www.yelp.com/biz/wingstop-middleton-2?adjust_creative=j2gs-vpnM4hK8ZdTnI9Z_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j2gs-vpnM4hK8ZdTnI9Z_w,10,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",4.0,"{'latitude': 41.454436, 'longitude': -74.387039}",['delivery'],,"{'address1': '400 Rte 211 E', 'address2': 'Ste 21', 'address3': None, 'city': 'Middleton', 'zip_code': '10940', 'country': 'US', 'state': 'NY', 'display_address': ['400 Rte 211 E', 'Ste 21', 'Middleton, NY 10940']}",8457892319,(845) 789-2319,2025.0451286486891
33,eur9rJtNCEOFYIGSqT2gsg,subway-middletown-33,Subway,https://s3-media3.fl.yelpcdn.com/bphoto/n3M4DHlR9rFQv4BF_hu0CQ/o.jpg,False,https://www.yelp.com/biz/subway-middletown-33?adjust_creative=j2gs-vpnM4hK8ZdTnI9Z_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j2gs-vpnM4hK8ZdTnI9Z_w,1,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.0,"{'latitude': 41.4942154477, 'longitude': -74.4034304}",[],$,"{'address1': '2580 Route 302', 'address2': '', 'address3': '', 'city': 'Middletown', 'zip_code': '10941', 'country': 'US', 'state': 'NY', 'display_address': ['2580 Route 302', 'Middletown, NY 10941']}",8453614782,(845) 361-4782,4906.113114588143
34,PDiGgx9ygwLwjODTp5kI3Q,mr-sushi-and-grill-middletown,Mr Sushi & Grill,https://s3-media3.fl.yelpcdn.com/bphoto/34pqGBfQvLjF2a536TFIDw/o.jpg,False,https://www.yelp.com/biz/mr-sushi-and-grill-middletown?adjust_creative=j2gs-vpnM4hK8ZdTnI9Z_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j2gs-vpnM4hK8ZdTnI9Z_w,239,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.0,"{'latitude': 41.453846, 'longitude': -74.386135}",['delivery'],$$,"{'address1': '400 Rt 211E', 'address2': '', 'address3': '', 'city': 'Middletown', 'zip_code': '10940', 'country': 'US', 'state': 'NY', 'display_address': ['400 Rt 211E', 'Middletown, NY 10940']}",8453446268,(845) 344-6268,2085.6983145690347
35,QoXIWA98eG0FTupX2ytqHw,something-sweet-dessert-cafe-middletown,Something Sweet Dessert Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/2VOZoEF_n3y0hKByofjCig/o.jpg,False,https://www.yelp.com/biz/something-sweet-dessert-cafe-middletown?adjust_creative=j2gs-vpnM4hK8ZdTnI9Z_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j2gs-vpnM4hK8ZdTnI9Z_w,179,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.5,"{'latitude': 41.445646, 'longitude': -74.4197499}",['delivery'],$$,"{'address1': '17 North St', 'address2': '', 'address3': '', 'city': 'Middletown', 'zip_code': '10940', 'country': 'US', 'state': 'NY', 'display_address': ['17 North St', 'Middletown, NY 10940']}",8453432233,(845) 343-2233,920.3558568343819
36,7TDkieZZIeAECAkm_oikDA,andolinis-pizzeria-middletown,Andolini's Pizzeria,https://s3-media1.fl.yelpcdn.com/bphoto/_3D7XHejcH1ZnVc8Ojad8w/o.jpg,False,https://www.yelp.com/biz/andolinis-pizzeria-middletown?adjust_creative=j2gs-vpnM4hK8ZdTnI9Z_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j2gs-vpnM4hK8ZdTnI9Z_w,3,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': 41.429044, 'longitude': -74.40531}",['delivery'],,"{'address1': '1291 Dolsontown Rd', 'address2': '', 'address3': '', 'city': 'Middletown', 'zip_code': '10940', 'country': 'US', 'state': 'NY', 'display_address': ['1291 Dolsontown Rd', 'Middletown, NY 10940']}",8459560223,(845) 956-0223,2434.526370235518
37,hZfiIYM2xkqyDQh7QXS7Kg,tapped-middletown-4,Tapped,https://s3-media2.fl.yelpcdn.com/bphoto/c-EBg-LbopBQ56gIyfCiOg/o.jpg,False,https://www.yelp.com/biz/tapped-middletown-4?adjust_creative=j2gs-vpnM4hK8ZdTnI9Z_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j2gs-vpnM4hK8ZdTnI9Z_w,132,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 41.44621931861, 'longitude': -74.4221099881965}",['delivery'],$$,"{'address1': '22 Henry St', 'address2': None, 'address3': None, 'city': 'Middletown', 'zip_code': '10940', 'country': 'US', 'state': 'NY', 'display_address': ['22 Henry St', 'Middletown, NY 10940']}",8457754216,(845) 775-4216,1056.9835301989458
38,HwSGMcVHPigmemCTMovwhQ,pizza-e-birra-middletown-3,Pizza E Birra,https://s3-media3.fl.yelpcdn.com/bphoto/woqd_v_j_u745Q3KFcaJSA/o.jpg,False,https://www.yelp.com/biz/pizza-e-birra-middletown-3?adjust_creative=j2gs-vpnM4hK8ZdTnI9Z_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j2gs-vpnM4hK8ZdTnI9Z_w,61,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 41.4548307254231, 'longitude': -74.3999229048281}",['delivery'],$$,"{'address1': '287 Rt 211', 'address2': '', 'address3': None, 'city': 'Middletown', 'zip_code': '10940', 'country': 'US', 'state': 'NY', 'display_address': ['287 Rt 211', 'Middletown, NY 10940']}",8453438226,(845) 343-8226,1025.7440084936961
39,B-cYRwGnJOn6WP_BM49QGg,sleep-inn-and-suites-middletown-goshen-middletown,Sleep Inn & Suites Middletown - Goshen,https://s3-media2.fl.yelpcdn.com/bphoto/qnHqALJWh9AKCxbmis0Epw/o.jpg,False,https://www.yelp.com/biz/sleep-inn-and-suites-middletown-goshen-middletown?adjust_creative=j2gs-vpnM4hK8ZdTnI9Z_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j2gs-vpnM4hK8ZdTnI9Z_w,22,"[{'alias': 'hotels', 'title': 'Hotels'}]",4.0,"{'latitude': 41.4200124171567, 'longitude': -74.4291672007162}",[],$$,"{'address1': '3491 Route 6', 'address2': '', 'address3': None, 'city': 'Middletown', 'zip_code': '10940', 'country': 'US', 'state': 'NY', 'display_address': ['3491 Route 6', 'Middletown, NY 10940']}",8453424304,(845) 342-4304,3715.180196434144
40,XqgHb1QydhfRchYetm1fRQ,quinnz-pinz-middletown,Quinnz Pinz,https://s3-media2.fl.yelpcdn.com/bphoto/P6WvPtYCZwG23KBnukfXlw/o.jpg,False,https://www.yelp.com/biz/quinnz-pinz-middletown?adjust_creative=j2gs-vpnM4hK8ZdTnI9Z_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j2gs-vpnM4hK8ZdTnI9Z_w,33,"[{'alias': 'bowling', 'title': 'Bowling'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'escapegames', 'title': 'Escape Games'}]",3.5,"{'latitude': 41.448049, 'longitude': -74.417348}","['delivery', 'pickup']",$,"{'address1': '13 Railroad Ave', 'address2': '', 'address3': '', 'city': 'Middletown', 'zip_code': '10940', 'country': 'US', 'state': 'NY', 'display_address': ['13 Railroad Ave', 'Middletown, NY 10940']}",8453438121,(845) 343-8121,611.0520870179162
41,UIEOlvXiKrzLYCetTIVB0A,cheryls-fried-fish-and-soul-food-middletown,Cheryl's Fried Fish & Soul Food,https://s3-media4.fl.yelpcdn.com/bphoto/O5WARlNISB7uoNZL2HyFIg/o.jpg,False,https://www.yelp.com/biz/cheryls-fried-fish-and-soul-food-middletown?adjust_creative=j2gs-vpnM4hK8ZdTnI9Z_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j2gs-vpnM4hK8ZdTnI9Z_w,42,"[{'alias': 'soulfood', 'title': 'Soul Food'}]",4.0,"{'latitude': 41.44497, 'longitude': -74.41896}",['delivery'],$,"{'address1': '24 East Main St', 'address2': '', 'address3': '', 'city': 'Middletown', 'zip_code': '10940', 'country': 'US', 'state': 'NY', 'display_address': ['24 East Main St', 'Middletown, NY 10940']}",8453435565,(845) 343-5565,913.676257808297
42,MDoeI2VsxtE247-T_zyi9w,the-bee-tavern-middletown,The Bee Tavern,https://s3-media3.fl.yelpcdn.com/bphoto/kuallZywMliwsZ0hN5-J7g/o.jpg,False,https://www.yelp.com/biz/the-bee-tavern-middletown?adjust_creative=j2gs-vpnM4hK8ZdTnI9Z_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j2gs-vpnM4hK8ZdTnI9Z_w,15,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.5,"{'latitude': 41.44674, 'longitude': -74.42031}",['delivery'],,"{'address1': '29 Center St', 'address2': '', 'address3': None, 'city': 'Middletown', 'zip_code': '10940', 'country': 'US', 'state': 'NY', 'display_address': ['29 Center St', 'Middletown, NY 10940']}",8454674138,(845) 467-4138,891.5603826664372
43,9maPxTygDA7YDmN4po9S3A,subway-middletown-42,Subway,https://s3-media1.fl.yelpcdn.com/bphoto/UDwXPCSUBsolhLj5M338lw/o.jpg,False,https://www.yelp.com/biz/subway-middletown-42?adjust_creative=j2gs-vpnM4hK8ZdTnI9Z_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j2gs-vpnM4hK8ZdTnI9Z_w,5,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",2.0,"{'latitude': 41.4297654170137, 'longitude': -74.4224549833115}",[],$,"{'address1': '125 Dolson Ave', 'address2': '', 'address3': '', 'city': 'Middletown', 'zip_code': '10940', 'country': 'US', 'state': 'NY', 'display_address': ['125 Dolson Ave', 'Middletown, NY 10940']}",8453437247,(845) 343-7247,2497.1071174406306
44,vUPzXqpsM5O7l3JwcgCufQ,west-hills-country-club-middletown,West Hills Country Club,https://s3-media1.fl.yelpcdn.com/bphoto/LDweY-DdfJ-YdKODKQjzCw/o.jpg,False,https://www.yelp.com/biz/west-hills-country-club-middletown?adjust_creative=j2gs-vpnM4hK8ZdTnI9Z_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j2gs-vpnM4hK8ZdTnI9Z_w,17,"[{'alias': 'golf', 'title': 'Golf'}, {'alias': 'countryclubs', 'title': 'Country Clubs'}]",4.5,"{'latitude': 41.4363174438477, 'longitude': -74.3754501342773}",[],,"{'address1': '121 Golf Links Rd', 'address2': '', 'address3': '', 'city': 'Middletown', 'zip_code': '10940', 'country': 'US', 'state': 'NY', 'display_address': ['121 Golf Links Rd', 'Middletown, NY 10940']}",8453411899,(845) 341-1899,3369.332187922913
45,6eIstG0H6bhgQLvqBNXjPQ,subway-middletown-31,Subway,https://s3-media2.fl.yelpcdn.com/bphoto/2DrstRARfYTjA6zj11VQYA/o.jpg,False,https://www.yelp.com/biz/subway-middletown-31?adjust_creative=j2gs-vpnM4hK8ZdTnI9Z_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j2gs-vpnM4hK8ZdTnI9Z_w,5,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",2.5,"{'latitude': 41.4525796, 'longitude': -74.3685124}",[],$,"{'address1': '1 Galleria Dr', 'address2': 'Fc-08', 'address3': 'Galleria at Crystal Run Mall', 'city': 'Middletown', 'zip_code': '10941', 'country': 'US', 'state': 'NY', 'display_address': ['1 Galleria Dr', 'Fc-08', 'Galleria at Crystal Run Mall', 'Middletown, NY 10941']}",8456731515,(845) 673-1515,3527.7226392800217
46,mVgGSa4rqW71CG49faGcqQ,defilippis-bakery-j-and-v-middletown,DeFilippis Bakery J & V,https://s3-media1.fl.yelpcdn.com/bphoto/uTJMc71_CZ4LSincGhHv_w/o.jpg,False,https://www.yelp.com/biz/defilippis-bakery-j-and-v-middletown?adjust_creative=j2gs-vpnM4hK8ZdTnI9Z_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j2gs-vpnM4hK8ZdTnI9Z_w,47,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'customcakes', 'title': 'Custom Cakes'}]",4.0,"{'latitude': 41.4452680114954, 'longitude': -74.4190695907937}",[],$,"{'address1': '28 E Main St', 'address2': '', 'address3': '', 'city': 'Middletown', 'zip_code': '10940', 'country': 'US', 'state': 'NY', 'display_address': ['28 E Main St', 'Middletown, NY 10940']}",8453431321,(845) 343-1321,893.7645490162357
47,OO0U_ijBXtRHsbYe3TexDg,ruby-tuesday-middletown-2,Ruby Tuesday,https://s3-media3.fl.yelpcdn.com/bphoto/LSXVYmhQVU72wnUl8PnApw/o.jpg,False,https://www.yelp.com/biz/ruby-tuesday-middletown-2?adjust_creative=j2gs-vpnM4hK8ZdTnI9Z_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j2gs-vpnM4hK8ZdTnI9Z_w,40,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'bars', 'title': 'Bars'}]",2.5,"{'latitude': 41.4526738, 'longitude': -74.3804286}","['delivery', 'pickup']",$$,"{'address1': '41 Orange Plaza Ln', 'address2': None, 'address3': None, 'city': 'Middletown', 'zip_code': '10940', 'country': 'US', 'state': 'NY', 'display_address': ['41 Orange Plaza Ln', 'Middletown, NY 10940']}",8453429006,(845) 342-9006,2438.074102831391
48,F-8d-7C6Xi7PGLLEtGLsJA,colandreas-pizza-king-middletown,Colandrea's Pizza King,https://s3-media2.fl.yelpcdn.com/bphoto/x80QowqQQcQQtoLjBOyTtA/o.jpg,False,https://www.yelp.com/biz/colandreas-pizza-king-middletown?adjust_creative=j2gs-vpnM4hK8ZdTnI9Z_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j2gs-vpnM4hK8ZdTnI9Z_w,77,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 41.45407, 'longitude': -74.392312}",['delivery'],$,"{'address1': '360 Rt 211 E', 'address2': '', 'address3': '', 'city': 'Middletown', 'zip_code': '10940', 'country': 'US', 'state': 'NY', 'display_address': ['360 Rt 211 E', 'Middletown, NY 10940']}",8453437275,(845) 343-7275,1588.4034854176707
49,ld1RevDdkAoEyQu3teOaow,ihop-middletown-2,IHOP,https://s3-media1.fl.yelpcdn.com/bphoto/9h3d_0vU5cY8ocUPo2Wafg/o.jpg,False,https://www.yelp.com/biz/ihop-middletown-2?adjust_creative=j2gs-vpnM4hK8ZdTnI9Z_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j2gs-vpnM4hK8ZdTnI9Z_w,40,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'burgers', 'title': 'Burgers'}]",3.5,"{'latitude': 41.42905, 'longitude': -74.42508}",[],$$,"{'address1': '155 Dolson Ave', 'address2': None, 'address3': None, 'city': 'Middletown', 'zip_code': '10940', 'country': 'US', 'state': 'NY', 'display_address': ['155 Dolson Ave', 'Middletown, NY 10940']}",8453430880,(845) 343-0880,2661.326874834234
50,gqQGEDFDJll7Pm8uEdAjsA,mix-n-mac-middletown-9,Mix N Mac,https://s3-media1.fl.yelpcdn.com/bphoto/t_AwZIzf0EjzuMTwfs0ANQ/o.jpg,False,https://www.yelp.com/biz/mix-n-mac-middletown-9?adjust_creative=j2gs-vpnM4hK8ZdTnI9Z_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j2gs-vpnM4hK8ZdTnI9Z_w,307,"[{'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",4.5,"{'latitude': 41.45369, 'longitude': -74.39943}","['pickup', 'delivery']",$,"{'address1': '280 Rte 211 E', 'address2': None, 'address3': '', 'city': 'Middletown', 'zip_code': '10940', 'country': 'US', 'state': 'NY', 'display_address': ['280 Rte 211 E', 'Middletown, NY 10940']}",8453815536,(845) 381-5536,1016.937613040123
51,ajpK8I5eS0q9QQnDasmGAg,you-you-restaurant-middletown,You You Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/VgzfsOFZ6l74JXzFOimQFA/o.jpg,False,https://www.yelp.com/biz/you-you-restaurant-middletown?adjust_creative=j2gs-vpnM4hK8ZdTnI9Z_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j2gs-vpnM4hK8ZdTnI9Z_w,77,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 41.4562289097155, 'longitude': -74.3817527592034}",['delivery'],$$,"{'address1': '465 Rt 211E', 'address2': '', 'address3': '', 'city': 'Middletown', 'zip_code': '10940', 'country': 'US', 'state': 'NY', 'display_address': ['465 Rt 211E', 'Middletown, NY 10940']}",8453422000,(845) 342-2000,2500.517686818248
52,oi0lefUA9bHhv9E1w78yYg,cosimos-brick-oven-ristorante-and-bar-middletown,Cosimo's Brick Oven Ristorante & Bar,https://s3-media4.fl.yelpcdn.com/bphoto/Zu3qdcjnxSMYMxLBSzwFMg/o.jpg,False,https://www.yelp.com/biz/cosimos-brick-oven-ristorante-and-bar-middletown?adjust_creative=j2gs-vpnM4hK8ZdTnI9Z_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j2gs-vpnM4hK8ZdTnI9Z_w,181,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 41.46355, 'longitude': -74.3686}",['delivery'],$$,"{'address1': '620 Rt 211 E', 'address2': '', 'address3': '', 'city': 'Middletown', 'zip_code': '10941', 'country': 'US', 'state': 'NY', 'display_address': ['620 Rt 211 E', 'Middletown, NY 10941']}",8456923242,(845) 692-3242,3821.3964536965777
53,99SQO6buLFRNvlbfh1coVw,ez-lounge-at-the-holiday-inn-middletown,EZ Lounge at the Holiday Inn,https://s3-media3.fl.yelpcdn.com/bphoto/vsCycBxRk7IKBZODliegwg/o.jpg,False,https://www.yelp.com/biz/ez-lounge-at-the-holiday-inn-middletown?adjust_creative=j2gs-vpnM4hK8ZdTnI9Z_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j2gs-vpnM4hK8ZdTnI9Z_w,13,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 41.44713358566, 'longitude': -74.3610421270132}",[],$$,"{'address1': '68 Crystal Run Rd', 'address2': None, 'address3': '', 'city': 'Middletown', 'zip_code': '10940', 'country': 'US', 'state': 'NY', 'display_address': ['68 Crystal Run Rd', 'Middletown, NY 10940']}",8456926900,(845) 692-6900,4158.655902025052
54,Y2N1uWIQP9ykYO_q59K0NQ,texas-roadhouse-middletown-7,Texas Roadhouse,https://s3-media1.fl.yelpcdn.com/bphoto/m9Gj9ydLh5nCSvKlD4HnGQ/o.jpg,False,https://www.yelp.com/biz/texas-roadhouse-middletown-7?adjust_creative=j2gs-vpnM4hK8ZdTnI9Z_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j2gs-vpnM4hK8ZdTnI9Z_w,173,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.5,"{'latitude': 41.455818, 'longitude': -74.388131}",[],$$,"{'address1': '390 Route 211 E', 'address2': '', 'address3': '', 'city': 'Middletown', 'zip_code': '10940', 'country': 'US', 'state': 'NY', 'display_address': ['390 Route 211 E', 'Middletown, NY 10940']}",8453437427,(845) 343-7427,1977.312732586075
55,D2BoWMBkpwWJT2AhI4-CIA,pizza-hut-middletown-8,Pizza Hut,https://s3-media4.fl.yelpcdn.com/bphoto/i528AkZfNeKmLBOGeVSqwA/o.jpg,False,https://www.yelp.com/biz/pizza-hut-middletown-8?adjust_creative=j2gs-vpnM4hK8ZdTnI9Z_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j2gs-vpnM4hK8ZdTnI9Z_w,15,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",2.5,"{'latitude': 41.4543194812598, 'longitude': -74.3987015482235}",['delivery'],$,"{'address1': '280 Rte 211 E', 'address2': 'Ste 115', 'address3': '', 'city': 'Middletown', 'zip_code': '10940', 'country': 'US', 'state': 'NY', 'display_address': ['280 Rte 211 E', 'Ste 115', 'Middletown, NY 10940']}",8453438180,(845) 343-8180,1092.598764733174
56,Q4pw466heRcyT1ZnbCeikw,made-in-puerto-rico-latin-cuisine-and-sports-bar-middletown,Made In Puerto Rico Latin Cuisine & Sports Bar,https://s3-media2.fl.yelpcdn.com/bphoto/j9PS37ly4KmwoYF05rV5Sw/o.jpg,False,https://www.yelp.com/biz/made-in-puerto-rico-latin-cuisine-and-sports-bar-middletown?adjust_creative=j2gs-vpnM4hK8ZdTnI9Z_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j2gs-vpnM4hK8ZdTnI9Z_w,68,"[{'alias': 'puertorican', 'title': 'Puerto Rican'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'latin', 'title': 'Latin American'}]",3.0,"{'latitude': 41.449467, 'longitude': -74.3835175}","['pickup', 'delivery']",$$,"{'address1': '505 Schutt Rd Ext', 'address2': '', 'address3': None, 'city': 'Middletown', 'zip_code': '10940', 'country': 'US', 'state': 'NY', 'display_address': ['505 Schutt Rd Ext', 'Middletown, NY 10940']}",8459560060,(845) 956-0060,2271.702830438443
57,KPqjS3POmbSmQIEVVK7tQA,red-lobster-middletown,Red Lobster,https://s3-media1.fl.yelpcdn.com/bphoto/1aOk96NgC55ewbntretJUw/o.jpg,False,https://www.yelp.com/biz/red-lobster-middletown?adjust_creative=j2gs-vpnM4hK8ZdTnI9Z_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j2gs-vpnM4hK8ZdTnI9Z_w,57,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.5,"{'latitude': 41.455097, 'longitude': -74.382048}","['pickup', 'delivery']",$$,"{'address1': '450 Route 211 E', 'address2': '', 'address3': '', 'city': 'Middletown', 'zip_code': '10940', 'country': 'US', 'state': 'NY', 'display_address': ['450 Route 211 E', 'Middletown, NY 10940']}",8453433228,(845) 343-3228,2447.0532933686313
58,B_mnHYhsJT_Behv08edfyw,dunkin-middletown-4,Dunkin',https://s3-media4.fl.yelpcdn.com/bphoto/ncdKPARMORws-Wej2YYh3w/o.jpg,False,https://www.yelp.com/biz/dunkin-middletown-4?adjust_creative=j2gs-vpnM4hK8ZdTnI9Z_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j2gs-vpnM4hK8ZdTnI9Z_w,3,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.5,"{'latitude': 41.452928, 'longitude': -74.368321}",[],$,"{'address1': '1 Galleria Dr', 'address2': '', 'address3': '', 'city': 'Middletown', 'zip_code': '10941', 'country': 'US', 'state': 'NY', 'display_address': ['1 Galleria Dr', 'Middletown, NY 10941']}",8456920848,(845) 692-0848,3546.445920983426
59,Y18zNQpqVPfwlEKCZ9wrvw,go-go-chinese-and-japanese-restaurant-middletown,Go-Go Chinese & Japanese Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/QldrTGxeMIvNfTs3777m8g/o.jpg,False,https://www.yelp.com/biz/go-go-chinese-and-japanese-restaurant-middletown?adjust_creative=j2gs-vpnM4hK8ZdTnI9Z_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j2gs-vpnM4hK8ZdTnI9Z_w,22,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'japanese', 'title': 'Japanese'}]",3.0,"{'latitude': 41.451, 'longitude': -74.37889}",['delivery'],$$,"{'address1': '88 Dunning Rd', 'address2': 'Ste 22', 'address3': '', 'city': 'Middletown', 'zip_code': '10940', 'country': 'US', 'state': 'NY', 'display_address': ['88 Dunning Rd', 'Ste 22', 'Middletown, NY 10940']}",8453432900,(845) 343-2900,2824.238086727613
60,iIH69MgAICJpY_peBp8YDQ,clemson-bros-brewery-middletown-middletown,Clemson Bros. Brewery - Middletown,https://s3-media1.fl.yelpcdn.com/bphoto/1UaQ-CzCwH2tRvYyNamrtg/o.jpg,False,https://www.yelp.com/biz/clemson-bros-brewery-middletown-middletown?adjust_creative=j2gs-vpnM4hK8ZdTnI9Z_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j2gs-vpnM4hK8ZdTnI9Z_w,226,"[{'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 41.44701, 'longitude': -74.41559}",['delivery'],$$,"{'address1': '22 Cottage St', 'address2': '', 'address3': '', 'city': 'Middletown', 'zip_code': '10940', 'country': 'US', 'state': 'NY', 'display_address': ['22 Cottage St', 'Middletown, NY 10940']}",8457754638,(845) 775-4638,535.5058254477884
